,latitude,longitude
40014,40.72435,-73.98715
40015,40.74244,-74.00274
40016,40.6828,-73.95303
40017,40.71696,-74.00689
40018,40.73033,-73.98518
40019,40.72785,-73.99933
40020,40.756,-73.99783000000001
40021,40.82269,-73.94969
40022,40.868559999999995,-73.92623
40023,40.69079,-73.93115
40024,40.765209999999996,-73.96337
40025,40.6667,-73.78469
40026,40.67637,-73.91351999999999
40027,40.611270000000005,-73.76451
40028,40.59726,-73.95951
40029,40.71744,-73.99559
40030,40.76186,-73.99608
40031,40.77783,-73.98433
40032,40.764509999999994,-73.96249
40033,40.6916,-73.95961
40034,40.830259999999996,-73.89102
40035,40.68757,-73.85084
40036,40.668,-73.78477
40037,40.74366,-73.98343
40038,40.70304,-73.91694
40039,40.635290000000005,-74.00618
40040,40.6776,-73.95447
40041,40.690329999999996,-73.94848
40042,40.65433,-73.73638000000001
40043,40.70627,-73.95484
40044,40.75286,-73.99693
40045,40.78591,-73.94234
40046,40.76577,-73.87131
40047,40.76101,-73.99431
40048,40.75606,-73.93234
40049,40.76533,-73.87159
40050,40.694720000000004,-73.92574
40051,40.73885,-73.97938
40052,40.737159999999996,-73.91848
40053,40.75408,-73.94098000000001
40054,40.7279,-73.97797
40055,40.67862,-73.91233000000001
40056,40.68441,-73.94632
40057,40.67877,-73.91226999999999
40058,40.677820000000004,-73.97076
40059,40.64168,-73.95026
40060,40.61708,-73.95559
40061,40.81818,-73.95506
40062,40.587959999999995,-74.07205
40063,40.72998,-74.00774
40064,40.75812,-73.87195
40065,40.689659999999996,-73.92945999999999
40066,40.8331,-73.94006999999999
40067,40.716590000000004,-73.95071999999999
40068,40.776379999999996,-73.91308000000001
40069,40.71973,-74.00232
40070,40.591640000000005,-74.08197
40071,40.756440000000005,-73.82875
40072,40.65327,-73.96573000000001
40073,40.69038,-73.95953
40074,40.69032,-73.92437
40075,40.71881,-73.95369000000001
40076,40.65051,-73.95586
40077,40.65905,-73.8976
40078,40.697379999999995,-73.92432
40079,40.776070000000004,-73.92876
40080,40.7297,-73.97995
40081,40.73017,-73.98668
40082,40.72663,-73.93819
40083,40.70267,-73.92751
40084,40.7505,-73.94381
40085,40.723729999999996,-73.97534
40086,40.68187,-73.97075
40087,40.64245,-73.94603000000001
40088,40.80556,-73.96503
40089,40.727059999999994,-73.95439
40090,40.64029,-73.97265
40091,40.64206,-73.94059
40092,40.804559999999995,-73.95033000000001
40093,40.72181,-73.98946
40094,40.68587,-73.95221
40095,40.73583,-73.98037
40096,40.68695,-73.84101
40097,40.75982,-73.99065999999999
40098,40.699329999999996,-73.92886
40099,40.7411,-73.99669
40100,40.737320000000004,-73.99033
40101,40.70904,-73.94574
40102,40.68674,-73.97618
40103,40.767920000000004,-73.98453
40104,40.66823,-73.78374000000001
40105,40.68655,-73.92112
40106,40.76416,-73.98685
40107,40.68392,-73.8693
40108,40.74329,-73.98340999999999
40109,40.69088,-73.92983000000001
40110,40.8296,-73.88971
40111,40.63981,-73.97165
40112,40.80696,-73.94931
40113,40.72927,-73.82469
40114,40.69232,-73.9534
40115,40.68931,-73.93131
40116,40.74061,-73.98063
40117,40.72685,-73.9837
40118,40.7208,-73.96021999999999
40119,40.71327,-73.99019
40120,40.677459999999996,-74.01392
40121,40.70541,-73.75036999999999
40122,40.70533,-73.7485
40123,40.761559999999996,-73.99342
40124,40.62532,-73.96285999999999
40125,40.67317,-73.94104
40126,40.72186,-73.85601
40127,40.65546,-73.92031
40128,40.69388,-73.92974
40129,40.834140000000005,-73.9438
40130,40.7077,-74.01555
40131,40.75334,-73.98719
40132,40.721759999999996,-73.99218
40133,40.61355,-73.99648
40134,40.75376,-73.96669
40135,40.813309999999994,-73.92765
40136,40.65079,-73.92527
40137,40.663129999999995,-73.91653000000001
40138,40.77711,-73.95059
40139,40.70991,-73.98835
40140,40.71112,-73.98691
40141,40.71113,-73.98666999999999
40142,40.711240000000004,-73.98687
40143,40.769040000000004,-73.91001999999999
40144,40.6518,-73.97575
40145,40.6528,-73.73626999999999
40146,40.767559999999996,-73.95643000000001
40147,40.6805,-74.00091
40148,40.70763,-74.00671
40149,40.70632,-73.91181999999999
40150,40.80206,-73.95949
40151,40.5776,-73.96231
40152,40.719429999999996,-74.00435
40153,40.711420000000004,-73.94819
40154,40.79721,-73.96875
40155,40.72722,-73.98383000000001
40156,40.825109999999995,-73.94031
40157,40.67325,-73.94666
40158,40.74393,-74.00444
40159,40.809979999999996,-73.959
40160,40.750170000000004,-73.97241
40161,40.68457,-73.96605
40162,40.64227,-73.94702
40163,40.74524,-73.90637
40164,40.70792,-73.94086999999999
40165,40.70258,-73.92614
40166,40.71198,-73.94807
40167,40.73097,-73.85736
40168,40.69547,-73.91941
40169,40.683820000000004,-73.91467
40170,40.755179999999996,-73.99568000000001
40171,40.64311,-73.9472
40172,40.64376,-73.94615999999999
40173,40.71013,-73.98822
40174,40.6434,-73.94738000000001
40175,40.81185,-73.91625
40176,40.77029,-73.9197
40177,40.6579,-73.98101
40178,40.857459999999996,-73.79056
40179,40.68895,-73.9062
40180,40.76939,-73.95436
40181,40.680659999999996,-73.93281
40182,40.714620000000004,-73.95278
40183,40.76878,-73.98737
40184,40.68092,-73.92045
40185,40.7658,-73.95812
40186,40.74451,-73.90782
40187,40.7211,-73.85968000000001
40188,40.71952,-73.85839
40189,40.68483,-73.94745
40190,40.81221,-73.94225
40191,40.73457,-73.87210999999999
40192,40.72467,-73.98878
40193,40.77016,-73.95293000000001
40194,40.689409999999995,-73.75116
40195,40.659909999999996,-73.99701999999999
40196,40.68985,-73.75265
40197,40.84258,-73.93789
40198,40.687709999999996,-73.86456
40199,40.72045,-73.85781999999999
40200,40.68093,-73.94922
40201,40.82865,-73.95069000000001
40202,40.730709999999995,-73.98858
40203,40.633829999999996,-73.94175
40204,40.73429,-73.87236999999999
40205,40.75495,-73.99825
40206,40.770959999999995,-73.95512
40207,40.74272,-73.89013
40208,40.67071,-73.9792
40209,40.65224,-73.9762
40210,40.76807,-73.98508000000001
40211,40.71315,-73.95411
40212,40.69019,-73.9248
40213,40.66069,-73.94731999999999
40214,40.82765,-73.95012
40215,40.634890000000006,-74.07967
40216,40.67872,-73.94805
40217,40.68788,-73.91935
40218,40.68475,-73.90918
40219,40.72293,-73.98777
40220,40.72023,-73.9585
40221,40.72722,-73.97698000000001
40222,40.64148,-73.95501999999999
40223,40.81712,-73.9209
40224,40.67993,-73.81249
40225,40.65075,-73.96266999999999
40226,40.6583,-73.9514
40227,40.68759,-73.90727
40228,40.66644,-73.94665
40229,40.69984,-73.92163000000001
40230,40.70293,-73.9265
40231,40.84613,-73.91668
40232,40.76314,-73.94864
40233,40.639359999999996,-74.03164
40234,40.737559999999995,-73.91802
40235,40.70406,-73.92578
40236,40.678470000000004,-73.91244
40237,40.69567,-73.95133
40238,40.66042,-73.96129
40239,40.74946,-73.93854
40240,40.63531,-74.15789000000001
40241,40.69719,-73.94315
40242,40.76681,-73.9285
40243,40.69463,-73.92942
40244,40.74248,-73.95674
40245,40.82306,-73.90821
40246,40.65267,-73.7317
40247,40.76662,-73.98864
40248,40.743840000000006,-73.97851999999999
40249,40.74714,-74.00142
40250,40.791579999999996,-73.95168000000001
40251,40.56662,-74.10444
40252,40.67105,-73.95451
40253,40.8249,-73.94585
40254,40.75953,-73.99019
40255,40.68923,-73.85304000000001
40256,40.68182,-73.96013
40257,40.70393,-73.90850999999999
40258,40.81577,-73.94711
40259,40.72173,-73.94664
40260,40.80467,-73.9405
40261,40.64445,-73.94943
40262,40.68162,-73.96083
40263,40.684290000000004,-73.94841
40264,40.72405,-73.9845
40265,40.67185,-73.94524
40266,40.79132,-73.95083000000001
40267,40.71602,-73.94189
40268,40.88179,-73.83455
40269,40.68436,-73.84213000000001
40270,40.82294,-73.94453
40271,40.71685,-73.99074
40272,40.68574,-73.79008
40273,40.68551,-73.79128
40274,40.707770000000004,-74.00676
40275,40.68712,-73.91535999999999
40276,40.78501,-73.97579
40277,40.789809999999996,-73.942
40278,40.69034,-73.84611
40279,40.64689,-73.95862
40280,40.73251,-74.00191
40281,40.68412,-73.9501
40282,40.625679999999996,-73.94708
40283,40.71359,-73.95574
40284,40.86723,-73.84285
40285,40.82575,-73.95177
40286,40.68996,-73.74882
40287,40.76765,-73.95891999999999
40288,40.65615,-73.91619
40289,40.68443,-73.93456
40290,40.698809999999995,-73.93129
40291,40.689609999999995,-73.96839
40292,40.75731,-73.91489
40293,40.756,-73.91386
40294,40.731359999999995,-73.98659
40295,40.606629999999996,-73.97638
40296,40.69678,-73.94755
40297,40.66793,-73.78452
40298,40.76976,-73.92627
40299,40.63584,-74.08542
40300,40.761379999999996,-73.99825
40301,40.61842,-73.97111
40302,40.796409999999995,-73.96191
40303,40.70823,-73.96685
40304,40.694959999999995,-73.9243
40305,40.71399,-73.93798000000001
40306,40.66975,-73.98475
40307,40.72657,-73.98135
40308,40.72085,-73.96115999999999
40309,40.766220000000004,-73.92896999999999
40310,40.70698,-73.91599000000001
40311,40.7131,-73.96004
40312,40.71367,-73.99313000000001
40313,40.748909999999995,-73.99573000000001
40314,40.73888,-73.92827
40315,40.8094,-73.93173
40316,40.66684,-73.78289000000001
40317,40.77447,-73.98853000000001
40318,40.735040000000005,-73.87406999999999
40319,40.67646,-73.90579
40320,40.65854,-73.93913
40321,40.686840000000004,-73.79921
40322,40.74181,-73.90279
40323,40.79595,-73.97251
40324,40.72744,-73.81005
40325,40.75975,-73.99533000000001
40326,40.68929,-73.90605
40327,40.70162,-73.93607
40328,40.640609999999995,-73.96486999999999
40329,40.78331,-73.97686999999999
40330,40.713879999999996,-73.95744
40331,40.79618,-73.94142
40333,40.855470000000004,-73.92912
40334,40.72846,-73.98456999999999
40335,40.72296,-73.99259
40336,40.72392,-73.94800000000001
40337,40.683409999999995,-73.92154000000001
40338,40.71998,-73.96283000000001
40339,40.72943,-73.98443
40340,40.72011,-73.94487
40341,40.77959,-73.94685
40342,40.70685,-73.73583
40343,40.82915,-73.94453
40344,40.77981,-73.84241999999999
40345,40.73536,-73.9581
40346,40.79465,-73.94935
40347,40.820570000000004,-73.95510999999999
40348,40.796279999999996,-73.94126
40349,40.71335,-73.93545999999999
40350,40.746,-73.91393000000001
40351,40.753409999999995,-73.97116
40352,40.756190000000004,-73.99797
40353,40.71727,-73.98634
40354,40.7297,-73.97959
40355,40.6942,-73.92598000000001
40356,40.75634,-73.99641
40357,40.83032,-73.9421
40358,40.683040000000005,-73.92175
40359,40.78047,-73.95152
40360,40.70426,-73.92111
40361,40.70146,-73.92841
40362,40.83025,-73.89134
40363,40.75638,-73.98834000000001
40364,40.8014,-73.9578
40365,40.755179999999996,-73.9143
40366,40.74285,-74.00196
40367,40.68313,-73.92833
40368,40.74535,-73.97898
40369,40.76643,-73.96181
40370,40.774409999999996,-73.95571
40371,40.715090000000004,-74.00565999999999
40372,40.689040000000006,-73.93643
40373,40.69451,-73.92213000000001
40374,40.74412,-73.99684
40375,40.756809999999994,-73.99865
40376,40.686609999999995,-73.91982
40377,40.71105,-73.94563000000001
40378,40.764990000000004,-73.99266999999999
40379,40.68343,-74.00371
40380,40.73245,-74.00355
40381,40.71285,-73.95558
40382,40.69085,-73.90937
40383,40.660140000000006,-73.7582
40384,40.81053,-73.96123
40385,40.75802,-73.92851
40386,40.597409999999996,-73.9752
40387,40.73772,-73.98758000000001
40388,40.71606,-73.9593
40389,40.8024,-73.96495999999999
40390,40.8476,-73.90594
40391,40.676320000000004,-73.96616999999999
40392,40.66005,-73.99316
40393,40.73268,-73.98399
40394,40.754940000000005,-73.96437
40395,40.794709999999995,-73.96918000000001
40396,40.7179,-73.98192
40397,40.71218,-73.94615999999999
40398,40.76509,-73.99508
40399,40.76325,-73.99011999999999
40400,40.79249,-73.96627
40401,40.69392,-73.94904
40402,40.824329999999996,-73.91619
40403,40.76425,-73.9802
40404,40.71125,-73.95935
40405,40.74325,-73.87832
40406,40.83651,-73.92269
40407,40.77905,-73.9535
40408,40.779509999999995,-73.95075
40409,40.75085,-73.7854
40410,40.76358,-73.99361
40411,40.803340000000006,-73.94681
40412,40.72273,-74.00479
40413,40.68994,-73.96951999999999
40414,40.788000000000004,-73.953
40415,40.75483,-73.99405
40416,40.684329999999996,-73.94391999999999
40417,40.83307,-73.93515
40418,40.680620000000005,-73.90716
40419,40.61203,-74.00180999999999
40420,40.81438,-73.94782
40421,40.79554,-73.94835
40422,40.75483,-73.99689000000001
40423,40.70755,-73.74421
40424,40.66715,-73.78345999999999
40425,40.64844,-73.95031999999999
40426,40.70195,-73.92257
40427,40.7943,-73.95003
40428,40.79575,-73.9496
40429,40.74633,-73.82975
40430,40.72262,-73.98515
40431,40.73386,-73.95294
40432,40.73369,-73.95196999999999
40433,40.7198,-73.98566
40434,40.76724,-73.9232
40435,40.86772,-73.92057
40436,40.7558,-73.99376
40437,40.755990000000004,-73.99185
40438,40.70006,-73.92902
40439,40.74057,-73.86975
40440,40.70061,-73.92869
40441,40.74038,-73.86964
40442,40.69126,-73.95285
40443,40.72833,-73.99331
40444,40.72811,-73.99381
40445,40.745329999999996,-73.97685
40446,40.658409999999996,-73.96121
40447,40.73344,-73.95851
40448,40.8334,-73.94327
40449,40.70138,-73.91556
40450,40.731759999999994,-73.8702
40451,40.65144,-73.94659
40452,40.79737,-73.93499
40453,40.717079999999996,-73.94852
40454,40.7282,-73.9506
40455,40.7702,-73.9261
40456,40.6771,-73.97174
40457,40.69853,-73.93098
40458,40.64481,-73.97318
40459,40.7566,-73.99725
40460,40.72482,-73.98241999999999
40461,40.616929999999996,-74.03135999999999
40462,40.69327,-73.92456
40463,40.667429999999996,-73.98963
40464,40.58449,-73.94131999999999
40465,40.79241,-73.94131999999999
40466,40.719159999999995,-73.99754
40467,40.64118,-74.08400999999999
40468,40.72615,-73.94592
40469,40.68537,-73.87442
40470,40.633140000000004,-73.89739
40471,40.68522,-73.873
40472,40.684870000000004,-73.87254
40473,40.76318,-73.9942
40474,40.715090000000004,-74.00779
40475,40.70259,-73.93535
40476,40.707679999999996,-74.00603000000001
40477,40.676120000000004,-73.95855999999999
40478,40.71355,-73.95895
40479,40.7548,-73.91364
40480,40.68755,-73.90887
40481,40.757329999999996,-73.94176
40482,40.68623,-73.76209
40483,40.69766,-73.90354
40484,40.739340000000006,-74.00146
40485,40.69216,-73.95714
40486,40.70471,-73.92957
40487,40.77749,-73.91651999999999
40488,40.8197,-73.94575999999999
40489,40.85387,-73.89384
40490,40.70474,-73.94423
40491,40.801390000000005,-73.94041999999999
40492,40.68815,-73.91289
40493,40.72672,-74.00066
40494,40.77811,-73.95186
40495,40.74579,-73.9726
40496,40.80652,-73.94899000000001
40497,40.73169,-74.00214
40498,40.68612,-73.98013
40499,40.746179999999995,-74.00569
40500,40.70967,-73.95249
40501,40.78754,-73.94185999999999
40502,40.8461,-73.90883000000001
40503,40.708890000000004,-74.00701
40504,40.71805,-73.98675
40505,40.72166,-73.98841999999999
40506,40.77769,-73.94836
40507,40.82823,-73.94971
40508,40.739979999999996,-73.86802
40509,40.73618,-73.92016
40510,40.74071,-73.86686999999999
40511,40.70491,-74.00978
40512,40.70192,-73.91556
40513,40.73065,-73.98523
40514,40.82645,-73.95235
40515,40.74755,-73.93878000000001
40516,40.75225,-73.97131999999999
40517,40.73421,-73.95318
40518,40.70952,-73.9435
40519,40.829640000000005,-73.94270999999999
40520,40.67431,-73.95846999999999
40521,40.8166,-73.9407
40522,40.7857,-73.94578
40523,40.82503,-73.93767
40524,40.73423,-73.98210999999999
40525,40.69684,-73.9307
40526,40.64373,-74.01351
40527,40.7902,-73.9463
40528,40.7025,-73.93561
40529,40.81027,-73.94306
40530,40.78953,-73.9432
40531,40.63515,-74.07929
40532,40.7627,-73.96422
40533,40.71598,-73.9451
40534,40.76458,-73.98753
40535,40.73318,-74.00473000000001
40536,40.85085,-73.94134
40537,40.84487,-73.90811
40538,40.67674,-73.93083
40539,40.81049,-73.95311
40540,40.7868,-73.95228
40541,40.707440000000005,-74.00819
40542,40.81859,-73.93997
40543,40.77463,-73.94972
40544,40.77572,-73.95671999999999
40545,40.72466,-73.98373000000001
40546,40.86772,-73.92563
40547,40.64557,-73.98097
40548,40.73336,-73.95394
40549,40.85065,-73.93188
40550,40.686170000000004,-73.95926999999999
40551,40.71072,-73.96289
40552,40.7848,-73.95687
40553,40.70983,-73.98562
40554,40.8087,-73.94157
40555,40.70165,-73.92262
40556,40.70508,-73.93763
40557,40.76682,-73.98878
40558,40.72377,-73.97963
40559,40.71324,-73.95099
40560,40.7576,-73.93222
40561,40.80761,-73.94366
40562,40.75396,-73.90111
40563,40.65344,-73.94547
40564,40.76061,-73.92811999999999
40565,40.766659999999995,-73.98358
40566,40.76616,-73.98228
40567,40.6789,-73.91014
40568,40.662620000000004,-73.91575
40569,40.64656,-73.95016
40570,40.65808,-73.93903
40571,40.74343,-73.98147
40572,40.66426,-73.99375
40573,40.6966,-73.93592
40574,40.687090000000005,-73.85982
40575,40.65218,-73.96551
40576,40.70417,-74.01709
40577,40.80454,-73.94635
40578,40.83397,-73.94541
40579,40.70218,-73.92045999999999
40580,40.81272,-73.9471
40581,40.680009999999996,-73.90547
40582,40.76473,-73.98131
40583,40.69812,-73.92134
40584,40.76263,-73.97664
40585,40.76137,-73.95992
40586,40.72544,-73.97818000000001
40587,40.7966,-73.93345
40588,40.765390000000004,-73.98336
40589,40.68928,-73.93906
40590,40.77008,-73.87442
40591,40.683640000000004,-73.90748
40592,40.69226,-73.94788
40593,40.693059999999996,-73.94565
40594,40.704440000000005,-73.92181
40595,40.64359,-74.01358
40596,40.643029999999996,-74.014
40597,40.7874,-73.97051
40598,40.71159,-73.96581
40599,40.81944,-73.93974
40600,40.57743,-73.84519
40601,40.70817,-73.83595
40602,40.689370000000004,-73.94291
40603,40.695679999999996,-73.93203000000001
40604,40.70505,-73.934
40605,40.74859,-73.99685
40606,40.73203,-73.95125999999999
40607,40.73757,-73.95509
40608,40.7282,-73.89135
40609,40.71261,-73.99506
40610,40.656209999999994,-73.9562
40611,40.76453,-73.98527
40612,40.57504,-73.96673
40613,40.70643,-73.94198
40614,40.681,-73.96826999999999
40615,40.78132,-73.94723
40616,40.7096,-73.98703
40617,40.78062,-73.95173
40618,40.75675,-73.88599
40619,40.78001,-73.9518
40620,40.81624,-73.9011
40621,40.73411,-74.00508
40622,40.7814,-73.95206
40623,40.8181,-73.94440999999999
40624,40.76495,-73.96679
40625,40.70472,-73.74865
40626,40.82049,-73.94505
40627,40.736670000000004,-73.98592
40628,40.683,-73.92345999999999
40629,40.69657,-73.99604000000001
40630,40.690459999999995,-73.9586
40631,40.84282,-73.94133000000001
40632,40.680690000000006,-73.94264
40633,40.72189,-73.9941
40634,40.6847,-73.90883000000001
40635,40.798759999999994,-73.93763
40636,40.85589,-73.85825
40637,40.586240000000004,-73.94558
40638,40.738820000000004,-74.00706
40639,40.695809999999994,-73.95379
40640,40.73812,-73.92024
40641,40.66915,-73.95321
40642,40.81878,-73.95302
40643,40.67883,-73.85627
40644,40.81981,-73.95353
40645,40.72475,-73.98345
40646,40.724709999999995,-73.98366999999999
40647,40.66324,-73.94233
40648,40.76462,-73.98734
40649,40.83419,-73.94638
40650,40.79003,-73.97693000000001
40651,40.8095,-73.94296999999999
40652,40.754090000000005,-73.76935
40653,40.75164,-73.98042
40654,40.685,-73.94711
40655,40.667159999999996,-73.98335
40656,40.77714,-73.9881
40657,40.711259999999996,-73.94917
40658,40.66818,-73.73399
40659,40.72278,-73.98902
40660,40.79933,-73.96794
40661,40.684309999999996,-73.97209000000001
40662,40.69571,-73.96944
40663,40.693000000000005,-73.934
40664,40.84623,-73.93578000000001
40665,40.8089,-73.94349
40666,40.807970000000005,-73.92865
40667,40.74562,-74.00538
40668,40.77478,-73.95486
40669,40.71736,-73.95394
40670,40.77122,-73.738
40671,40.69866,-73.92929000000001
40672,40.8041,-73.956
40673,40.744240000000005,-73.90146
40674,40.70667,-73.9147
40675,40.575179999999996,-73.84558
40676,40.68387,-73.95476
40677,40.66238,-73.94289
40678,40.83899,-73.93979
40679,40.63474,-74.07758000000001
40680,40.711859999999994,-73.95736
40681,40.7961,-73.94791
40682,40.757490000000004,-73.98921
40683,40.6386,-73.93654000000001
40684,40.603640000000006,-73.99524
40685,40.73041,-74.00251
40686,40.75683,-73.93184000000001
40687,40.68226,-73.94493
40688,40.73636,-73.95538
40689,40.712720000000004,-73.95599
40690,40.69382,-73.95862
40691,40.69494,-73.92724
40692,40.70214,-73.94511999999999
40693,40.79445,-73.93183
40694,40.88449,-73.86227
40695,40.76533,-73.92171
40696,40.68955,-73.74866999999999
40697,40.67893,-73.91014
40698,40.69157,-73.90435
40699,40.854420000000005,-73.93266
40700,40.8013,-73.95474
40701,40.72749,-74.0018
40702,40.70016,-73.93042
40703,40.73588,-74.00474
40704,40.80745,-73.93955
40705,40.68878,-73.94103
40706,40.640029999999996,-73.955
40707,40.752179999999996,-73.99540999999999
40708,40.65801,-73.95732
40709,40.68521,-73.95184
40710,40.7315,-73.99961
40711,40.71865,-73.99587
40712,40.719229999999996,-73.98935
40713,40.84555,-73.86787
40714,40.82421,-73.917
40715,40.75636,-73.99675
40716,40.696329999999996,-73.93369
40717,40.756409999999995,-73.99706
40718,40.7859,-73.9723
40719,40.75504,-73.99716
40720,40.78541,-73.97343000000001
40721,40.72282,-73.85479000000001
40722,40.86906,-73.88753
40723,40.75667,-73.92726
40724,40.7049,-73.93301
40725,40.75528,-73.83072
40726,40.6848,-73.92974
40727,40.7133,-73.96341
40728,40.74295,-73.82544
40729,40.667629999999996,-73.9919
40730,40.59794,-73.74688
40731,40.67427,-73.94826
40732,40.72939,-74.00064
40733,40.64842,-73.92753
40734,40.75359,-73.97325
40735,40.76923,-73.91855
40736,40.61245,-73.99684
